instance,J,T,C,solver,time_limit(msec),status,objective,schedule
instances/MTSP/Laporte/Tabela6/L17-7.txt,20,25,20,org.minizinc.mip.cplex,180000,satisfied,9,"[2, 14, 13, 1, 9, 7, 11, 16, 17, 15, 12, 8, 20, 6, 10, 19, 5, 18, 3, 4]"
instances/MTSP/Laporte/Tabela6/L17-8.txt,20,25,20,org.minizinc.mip.cplex,180000,satisfied,11,"[16, 14, 15, 10, 6, 20, 19, 1, 9, 12, 5, 3, 17, 18, 7, 8, 2, 13, 4, 11]"
instances/MTSP/Laporte/Tabela6/L17-9.txt,20,25,20,org.minizinc.mip.cplex,180000,satisfied,8,"[9, 10, 3, 19, 16, 5, 18, 15, 4, 8, 6, 1, 20, 2, 7, 11, 14, 12, 13, 17]"
instances/MTSP/Laporte/Tabela6/L18-1.txt,20,25,20,org.minizinc.mip.cplex,180000,satisfied,14,"[11, 19, 4, 16, 12, 1, 8, 5, 7, 6, 2, 18, 15, 20, 17, 3, 13, 10, 9, 14]"
instances/MTSP/Laporte/Tabela6/L18-10.txt,20,25,20,org.minizinc.mip.cplex,180000,satisfied,13,"[4, 13, 5, 16, 9, 17, 8, 11, 12, 2, 1, 18, 7, 20, 19, 3, 10, 14, 6, 15]"
instances/MTSP/Laporte/Tabela6/L18-2.txt,20,25,20,org.minizinc.mip.cplex,300000,satisfied,14,"[12, 2, 10, 15, 17, 1, 13, 16, 3, 20, 5, 4, 7, 18, 11, 8, 9, 14, 6, 19]"
instances/MTSP/Laporte/Tabela6/L18-3.txt,20,25,20,org.minizinc.mip.cplex,180000,satisfied,15,"[11, 4, 13, 2, 8, 17, 7, 12, 19, 18, 10, 16, 6, 1, 14, 9, 3, 15, 5, 20]"
instances/MTSP/Laporte/Tabela6/L18-4.txt,20,25,20,org.minizinc.mip.cplex,300000,satisfied,15,"[13, 15, 16, 5, 7, 19, 20, 6, 14, 2, 4, 9, 18, 12, 10, 17, 3, 1, 11, 8]"
instances/MTSP/Laporte/Tabela6/L18-5.txt,20,25,20,org.minizinc.mip.cplex,300000,satisfied,16,"[15, 18, 17, 19, 2, 16, 4, 11, 20, 13, 8, 9, 6, 3, 1, 5, 10, 7, 14, 12]"
instances/MTSP/Laporte/Tabela6/L18-6.txt,20,25,20,org.minizinc.mip.cplex,180000,satisfied,17,"[13, 15, 11, 5, 1, 18, 12, 7, 14, 10, 17, 19, 4, 3, 6, 20, 9, 16, 2, 8]"
